"id_societe";"societe";"tel";"ville";"nom_commercial";"code_groupe";"code_client";"code_regroupement";"siret";"date_creation";"relation";"id_owner";"id_campagne";"id_fournisseur";"naf";"activite";"ref";"joignable";"date";"id_assistante";"id_pays";"id_famille";"siren";"avis_credit";"cs_avis_credit";"score";"cs_score";"contentieux";"adresse";"adresse_2";"adresse_3";"cp";"id_contact_facturation";"facturation_id_pays";"facturation_adresse";"facturation_cp";"facturation_ville";"reference_tva";"tva";"latitude";"longitude";"fax";"email";"web";"etat";"nb_employe";"effectif";"id_secteur_geographique";"id_contact_commercial";"id_apporteur";"ca";"id_devise";"structure";"capital";"facturer_le_siege";"fournisseur";"partenaire";"code_client_partenaire";"divers_2";"id_prospection";"id_contact_signataire";"IBAN";"BIC";"nom_banque";"ville_banque";"lastaccountdate";"receivables";"securitieandcash";"operatingincome";"netturnover";"operationgprofitless";"financialincome";"financialcharges";"RUM"
12787;"MAVAN AMENAGEUR";320542814;"LILLE";"MAVAN AMENAGEUR LILLE";;;;44446335000017;"2002-12-01";"suspect";"Matthieu COSSIAUX";;;"7022Z";"Conseil pour les affaires et autres conseils de gestion";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";444463350;"NC";105000;"NC";55;;"7 SQUARE DUTILLEUL";;;59800;"";"France";;;;"FR29444463350";1,2;50,6364;3,05542;;;;"actif";;;;"";;10553806;"Euro";"SAS";3000000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";3400246;972679;12293728;10553806;910018;15376;198428;
12192;"MAXI PALETTES";320140511;"HALLENNES LEZ HAUBOURDIN";;;;;48062782700029;"2004-11-01";"suspect";"Matthieu COSSIAUX";;;"4669C";"Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services";;"tous";"2016-01-25 11:04:43";"";"France";"Société";480627827;"NC";50000;"NC";37;;"9005 COUTURE DU MOULIN LAMBLIN";;;59320;"";"France";;;;"FR27480627827";1,2;-1;-1;;;;"actif";;;;"";;10035619;"Euro";"SARL";174000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";1109604;310854;10061445;10035619;-232373;970;3962;
12007;"MAXXING";320146666;"MARCQ EN BAROEUL";;;;;38181388000030;"1991-04-01";"suspect";"Matthieu COSSIAUX";;;"6201Z";"Programmation informatique";;"tous";"2016-01-25 11:04:42";"";"France";"Société";381813880;"NC";0;"NC";19;;"340 AV DE LA MARNE";;;59700;"";"France";;;;"FR80381813880";1,2;-1;-1;;;;"actif";;;;"";;8170837;"Euro";"SAS";500000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";3936234;380417;8678912;8170837;1420698;1499795;1656348;
11867;"MAYR FRANCE";321442263;"BULLY LES MINES";;;;;34069621000012;"1987-02-01";"suspect";"Matthieu COSSIAUX";;;"2815Z";"Fabrication d'engrenages et d'organes mécaniques de transmission";;"tous";"2016-01-25 11:04:41";"";"France";"Société";340696210;"NC";150000;"NC";100;;"FOSSE NUMERO 1";;"BP 16";62160;"";"France";;;;"FR30340696210";1,2;-1;-1;321297177;;;"actif";;;;"";;5959973;"Euro";"SAS";400000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";1172529;991310;5970690;5959973;915227;93185;1733;
1528;"MAZARS ACEA";320472700;"VILLENEUVE D'ASCQ";;;;;32663720400032;"1983-01-01";"suspect";"Matthieu COSSIAUX";;;"6920Z";"Activités comptables";;"tous";"2016-01-25 11:04:41";"";"France";"Société";326637204;"NC";105000;"NC";69;;"28 RUE DU CARROUSEL";;;59650;"";"France";;;;"FR67326637204";1,2;-1;-1;;;;"actif";;;;"";;6912576;"Euro";"SAS";300960;"non";"non";"non";;"prelevement";"";"";;;;;"31/08/2013";4486342;199288;7221069;6912576;515598;4367;6798;
7993;"MCSYNCRO FRANCE";;"ONNAING";"MCSYNCRO  FRANCE ONNAING";;;;42829785700024;"1999-12-01";"suspect";"Matthieu COSSIAUX";;;"2932Z";"Fabrication d'autres équipements automobiles";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";428297857;"NC";425000;"NC";83;;"PARCACTIVITES VALLEE ESCAUT";;;59264;"";"France";;;;"FR58428297857";1,2;50,3867;3,60044;;;;"actif";;;;"";;14794978;"Euro";"SAS";230000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";3731223;4950487;16224768;14794978;2177803;1085855;111763;
8145;"MDCP COMMUNICATION";320368128;"ROUBAIX";;"S0";695;"INACTIF";52171335400020;"2010-04-01";"client";"Olivier DUBENSKI";;"ABJURIS";"6201Z";"Programmation informatique";;"tous";"2015-08-28 09:05:27";"";"France";"Entreprise";521713354;"NC";4000;"NC";40;;"43 RUE DU NOUVEAU MONDE";;;59100;"";"France";;;;"FR66521713354";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SARL";10000;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
1529;"MEAUX CAROLINE";320308736;"BOIS GRENIER";;;;;48145051800024;"2005-01-01";"suspect";"Matthieu COSSIAUX";;"CAP RECOUVREMENT";"8623Z";"Pratique dentaire";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";481450518;"NC";0;"NC";21;;"45 RUE DE LA CHAPELLE D'ARMENTIERES";;;59280;"";"France";;;;"FR32481450518";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"Profession libérale";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
12406;"MEDIAC'UP ATLANTIQUE";240904040;"MARCQ EN BAROEUL";"MEDIAC'UP ATLANTIQUE MARCQ EN BAROEUL";;;;44464305000081;"2002-12-01";"suspect";"Matthieu COSSIAUX";;;"7732Z";"Location et location-bail de machines et équipements pour la construction";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";444643050;"NC";;"NC";0;;"340 AV. DE LA MARNE PARC EUROPE";;;59700;"";"France";;;;"FR03444643050";1,2;50,6704;3,09627;;;;"actif";;;;"";;2349197;"Euro";"SASU";37000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";1679400;477;2364122;2349197;452114;31024;1358;
14565;"MEDIAMA";320066979;"NEUVILLE EN FERRAIN";"MEDIAMA";;;;40978103600051;"1996-11-01";"suspect";"Matthieu COSSIAUX";;;"4676Z";"Commerce de gros (commerce interentreprises) d'autres produits intermédiaires";;"tous";"2016-01-25 11:04:42";"";"France";"Société";409781036;"NC";150000;"NC";75;;"110 RUE DE RECKEM";;;59960;"";"France";;;;"FR40409781036";1,2;-1;-1;;;;"actif";;;;"";;6844915;"Euro";"SARL";500250;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";1148698;21477;6937829;6844915;355244;6;32662;
2079;"MEDICAL AMBULANCES";650047147;"LILLE";;"S1";1063;"VT";79348181300012;"2013-05-01";"client";"Matthieu COSSIAUX";;;;;"SLI18030001";"tous";"2018-03-01 12:06:17";"";"France";"Société";793481813;"NC";20000;"NC";55;;"RUE DE CANNES";;;59000;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";;0;"non";"non";"non";;"prelevement";"";"AMAR AMRANE";"FR7616275006000800071833163";"CEPAFRPP627";;;;;;;;;;;
12171;"MEDICAL LOCA-SERVICES";964196527;"BETHUNE";;;;;38000891200020;"1990-10-01";"suspect";"Matthieu COSSIAUX";;;"4646Z";"Commerce de gros (commerce interentreprises) de produits pharmaceutiques";"SLI15020001";"tous";"2015-02-03 15:20:26";"";"France";"Entreprise";380008912;"NC";275000;"NC";87;;"ZONE INDUSTRIELLE A 542 RUE FRANKLIN ROOSEVELT";;;62400;"";"France";;;;"FR07380008912";1,2;50,5375;2,65531;;"p.remy@robotikdose.com";;"actif";;;;"";;10677174;"Euro";"SAS";40000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2013";4690080;719358;10694004;10677174;1408686;63213;3046;
12450;"MEDICAL LOCA-SERVICES";964196527;"BETHUNE";;;;;38000891200020;"1990-10-01";"suspect";"Matthieu COSSIAUX";;;"4646Z";"Commerce de gros (commerce interentreprises) de produits pharmaceutiques";;"tous";"2016-01-25 11:04:41";"";"France";"Société";380008912;"NC";325000;"NC";91;;"542 RUE FRANKLIN ROOSEVELT";;;62400;"";"France";;;;"FR07380008912";1,2;-1;-1;;;;"actif";;;;"";;10138194;"Euro";"SAS";40000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";4806474;1222975;10160427;10138194;1106420;93592;13598;
8727;"MEDICAL SANTE GRAND NORD";328765000;"MONS EN BAROEUL";;;;;41419472000036;"1997-10-01";"suspect";"Matthieu COSSIAUX";;;"7729Z";"Location et location-bail d'autres biens personnels et domestiques";;"tous";"2016-01-25 11:04:42";"";"France";"Société";414194720;"NC";50000;"NC";55;;"37 RUE FAIDHERBE";;;59370;"";"France";;;;"FR10414194720";1,2;-1;-1;328769995;;;"actif";;;;"";;5110880;"Euro";"SARL";200000;"non";"non";"non";;"prelevement";"";"";;;;;"30/09/2013";930025;10331;5141314;5110880;236484;930;57364;
14026;"MEDICI BRUNO";320519211;"LILLE";;;;;50066164000010;"2007-10-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"6202A";"Conseil en systèmes et logiciels informatiques";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";500661640;"NC";500;"NC";39;;"11 B RUE DE LA BOURSE";;;59800;"";"France";;;;"FR72500661640";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"Profession libérale";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
11686;"MEDIPOLE PARTENAIRES";;"PARIS 8";;;;;80131066500030;"2014-03-01";"prospect";"Olivier DUBENSKI";;;"6420Z";"Activités des sociétés holding";"SLI17020003";"tous";"2017-02-14 09:59:18";"";"France";"Société";801310665;"NC";730000;"NC";62;;"87 RUE LA BOETIE";;;75008;"";"France";;;;"FR19801310665";1,2;-1;-1;;;;"actif";;;;"";;5786966;"Euro";"SAS";17838161;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2015";39985524;4472722;5787103;5786966;-961141;22494974;54871497;
8757;"MEDIQ FRANCE";825819819;"FRETIN";"KIN' ESSONNE";;;;30364562600076;"1975-01-01";"prospect";"Olivier DUBENSKI";;;"4646Z";"Commerce de gros (commerce interentreprises) de produits pharmaceutiques";;"tous";"2016-01-25 11:04:40";"";"France";"Société";303645626;"NC";84000;"NC";55;;"91 RUE DE LA CROIX VARESKEL";;;59273;"";"France";;;;"FR93303645626";1,2;-1;-1;;;;"actif";;;;"";;24233548;"Euro";"SAS";7272559;"non";"non";"non";;"prelevement";"Cedric VERVEY";"";;;;;"31/12/2014";2680090;1644553;24541173;24233548;731168;18822;382;
1530;"MEILLEURSPNEUS.COM";359420665;"BILLY BERCLAU";;;;;51905664200019;"2010-01-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"4520A";"Entretien et réparation de véhicules automobiles légers";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";519056642;"NC";0;"NC";19;;"17 RUE JULES FERRY";;;62138;"";"France";;;;"FR32519056642";1,2;-1;-1;;;;"actif";;;;"";;106898;"Euro";"SARL";3000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2011";9357;6806;106926;106898;2162;0;1015;
7738;"MENISSEZ SAS";327682500;"FEIGNIES";"MENISSEZ SAS FEIGNIES";;;;30198326800014;"1963-01-01";"suspect";"Matthieu COSSIAUX";;;"1071A";"Fabrication industrielle de pain et de pâtisserie fraîche";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";301983268;"NC";50000;"NC";55;;"CIPREAUX";;;59750;"";"France";;;;"FR80301983268";1,2;50,3002;3,91979;327682431;;;"actif";;;;"";;13382206;"Euro";"SAS";67500;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";2342979;521590;13407867;13382206;-401264;350651;748;
1532;"MENUISERIE NORD PVC";328045859;"COMINES";"MENUISERIES PEVECISTES DECEUNINCK";"S1";880;"LC";33951785600045;"1986-10-01";"client";"Olivier DUBENSKI";;;"2223Z";"Fabrication d'éléments en matières plastiques pour la construction";"SLI15070016";"tous";"2015-07-31 11:27:28";"";"France";"Entreprise";339517856;"NC";75000;"NC";65;;"ZONE D'ACTIVITES ZAC MAURICE SCHUMAN";;;59560;"";"France";;;;"FR36339517856";1,2;-1;-1;;;;"actif";;10;;"";;6010632;"Euro";"SAS";38113;"non";"non";"non";;"prelevement";"Cedric VERVEY";"Thomas VIEVARD";;;;;"30/09/2013";2076478;129498;5962650;6010632;275791;1519;265;
1321;"MEO SOC";320220500;"LILLE";"MEO LILLE";;;;45950121900214;"1959-01-01";"suspect";"Matthieu COSSIAUX";;;"1083Z";"Transformation du thé et du café";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";459501219;"NC";420000;"NC";55;;"112 QUAI DE L OUEST";;;59000;"";"France";;;;"FR03459501219";1,2;50,6278;3,02179;;;;"actif";;;;"";;48289008;"Euro";"SAS";325448;;"non";"non";;"prelevement";"";"";;;;;"31/12/2013";10238757;7026224;48464992;48289008;1463184;152519;629280;
8339;"MEO-FICHAUX";320133380;"LA MADELEINE";"FICHAUX INDUSTRIES LA MADELEINE";;;;38295586200018;"1991-08-01";"suspect";"Matthieu COSSIAUX";;;"1083Z";"Transformation du thé et du café";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";382955862;"NC";1550000;"NC";78;;"68 RUE GUSTAVE SCRIVE";;;59110;"";"France";;;;"FR83382955862";1,2;50,663;3,06659;;;;"actif";;;;"";;98269017;"Euro";"SAS";38216896;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";28698315;4974614;98389956;98269017;7428041;547497;518118;
1533;"MEO-FICHAUX DIV RESTAURATION HORS DOM";320133390;"LA MADELEINE";;"S0";665;"INACTIF";33038503000060;"1984-05-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"4637Z";"Commerce de gros (commerce interentreprises) de café, thé, cacao et épices";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";330385030;"NC";75000;"NC";75;;"50 RUE GUSTAVE SCRIVE";;;59110;"";"France";;;;"FR81330385030";1,2;-1;-1;;;;"actif";;;;"";;6722378;"Euro";"SARL";384448;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";1344724;178041;6725223;6722378;382554;30;19578;
1534;"MERCEDES-BENZ LILLE VILLENEUVE D ASCQ";;"VILLENEUVE D ASCQ";"MERCEDES-BENZ LILLE VILLENEUVE D ASCQ";;;;;;"suspect";"Matthieu COSSIAUX";;;"4511Z";"GARAGE AUTOMOBILE";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";;"NC";;"NC";0;;"20 Rue Chappe";;;59650;"";"France";;;;;1,2;50,6439;3,12468;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
7758;"MERCEDES-BENZ V.I.LILLE";320161600;"VENDEVILLE";"MERCEDES-BENZ V.I.LILLE VENDEVILLE";;;;48001110500024;"2004-12-01";"suspect";"Matthieu COSSIAUX";;;"4511Z";"Commerce de voitures et de véhicules automobiles légers";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";480011105;"NC";340000;"NC";55;;"4 RUE DE SECLIN";;;59175;"";"France";;;;"FR39480011105";1,2;50,5788;3,08443;320161602;;;"actif";;;;"";;59023077;"Euro";"SASU";4000000;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";14685226;63930;59813573;59023077;-713462;2485;28690;
12781;"MERCIER AUTOMOBILES";320556409;"LILLE";;;;;44261906000019;"2002-07-01";"suspect";"Matthieu COSSIAUX";;"ABJURIS";"4779Z";"Commerce de détail de biens d'occasion en magasin";;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";442619060;"NC";75000;"NC";58;;"14 RUE DES JARDINS";;;59800;"";"France";;;;"FR39442619060";1,2;-1;-1;;;;"actif";;;;"";;6924559;"Euro";"SAS";40000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2011";1243284;1682152;7028582;6924559;1681452;9395;628;
7759;"MERRHEIM";327891064;"FLINES LEZ RACHES";;;;;47983915100053;"2004-12-01";"suspect";"Matthieu COSSIAUX";;;"4673A";"Commerce de gros (commerce interentreprises) de bois et de matériaux de construction";;"tous";"2016-01-25 11:04:43";"";"France";"Société";479839151;"NC";75000;"NC";75;;"56 B RUE JEAN CHEMIN";;;59148;"";"France";;;;"FR23479839151";1,2;-1;-1;;;;"actif";;;;"";;5727003;"Euro";"SARL";435000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";629480;268732;5747201;5727003;140523;9901;3056;
12867;"MESTDAGH Tillo";;"LILLE";;;;;;"1970-01-01";"suspect";"Matthieu COSSIAUX";;"ABJURIS";;;;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";;"NC";;"NC";;;"45, rue St Etienne";;;59000;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"CABINET INDIVIDUEL";0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
12639;"METALBAT";;"HAZEBROUCK";"METALBAT";;;;50149657400010;"2008-01-01";"suspect";"Matthieu COSSIAUX";;;"2512Z";"Fabrication de portes et fenêtres en métal";;"tous";"2016-01-25 11:04:43";"";"France";"Société";501496574;"NC";75000;"NC";75;;"59 RUE DE VIEUX BERQUIN";;;59190;"";"France";;;;"FR43501496574";1,2;-1;-1;;;;"actif";;;;"";;7556296;"Euro";"SASU";200000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";2404648;268121;7564581;7556296;361535;267;11823;
9949;"METALNOR";327198000;"LA SENTINELLE";;;;;44333565800029;"2002-09-01";"suspect";"Matthieu COSSIAUX";;;"2550B";"Découpage, emboutissage";;"tous";"2016-01-25 11:04:43";"";"France";"Société";443335658;"NC";50000;"NC";55;;"RUE AIME CESAIRE";;;59174;"";"France";;;;"FR22443335658";1,2;-1;-1;;;;"actif";;;;"";;7730238;"Euro";"SAS";200000;"non";"non";"non";;"prelevement";"";"";;;;;"31/08/2014";1689105;57505;7852847;7730238;112378;19172;41004;
12204;"METRO CASH & CARRY FRANCE";320085200;"LILLE";;"S3";1411;"CLIENTCHD";39931561300378;"1994-12-01";"client";"Matthieu COSSIAUX";"CHD";;"4690Z";"Commerce de gros (commerce interentreprises) non spécialisé";"SLI15090001";"tous";"2015-09-03 16:01:42";"";"France";"Entreprise";399315613;"NC";5000000;"NC";97;;"ROUTE NATIONALE 352 ZAMIN 2EME AVENUE";;;59160;"";"France";;;;"FR52399315613";1,2;-1;-1;;;;"actif";;;;"";;4308527827;"Euro";"SAS";45750000;"non";"non";"non";;"prelevement";"Cedric VERVEY";"";;;;;"30/09/2014";447452666;18394621;4332679611;4308527827;196845727;466835;2413757;
12814;"METROPOLE AUTOMOBILES";320043646;"VILLENEUVE D'ASCQ";;;;;38254807100028;"1991-06-01";"suspect";"Matthieu COSSIAUX";;;"4511Z";"Commerce de voitures et de véhicules automobiles légers";;"tous";"2016-01-25 11:04:42";"";"France";"Société";382548071;"NC";75000;"NC";75;;"3 RUE FRENELET";;;59650;"";"France";;;;"FR74382548071";1,2;-1;-1;320332003;;;"actif";;;;"";;9372870;"Euro";"SASU";150000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";652753;65758;9540134;9372870;354816;0;14125;
14456;"MEZZO";963245563;"CROIX";;;;;48760068600074;"2005-12-01";"suspect";"Matthieu COSSIAUX";;;"8220Z";"Activités de centres d'appels";;"tous";"2016-01-25 11:04:43";"";"France";"Société";487600686;"NC";50000;"NC";48;;"12 RUE DE LA CENTENAIRE";;;59170;"";"France";;;;"FR69487600686";1,2;-1;-1;;;;"actif";;;;"";;7442361;"Euro";"SASU";1536499;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";3796256;15387;7954745;7442361;-4569522;7000764;292346;
13401;"M'FITNESS";647994893;"Manom";;;;;81522916600013;"2015-12-01";"prospect";"Frédérique RANDOUX";"OB RESEAUX";;"9604Z";"Entretien corporel";"SLI17110222";"tous";"2017-11-28 17:21:51";"";"France";"Société";815229166;"NC";;"NC";;;"1 Route de Mondorff";;;57100;"";"France";;;;"FR29815229166";1,2;-1;-1;;"fred.chiantello@wanadoo.fr";;"liquide";;;;"";"OB RESEAUX";;"Euro";"SARL unipersonnelle";20000;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
13787;"MFR BEAULIEU";344431970;"BEAULIEU LES FONTAINES";;;;;78056404300021;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110189";"tous";"2016-11-28 09:31:18";"";"France";"Société";780564043;"NC";;"NC";;;;;;60310;"";"France";;;;;1,2;-1;-1;;"sandrine.cuisse-bourdet@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13501;"MFR BEAUQUESNE";322328603;"BEAUQUESNE";;;;;78061661100015;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110575";"tous";"2016-11-28 09:32:01";"";"France";"Société";780616611;"NC";;"NC";;;;;;80600;"";"France";;;;;1,2;-1;-1;;"nicole.thiret@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13309;"MFR BERLANCOURT";321484117;"BERLENCOURT LE CAUROY";;;;;30703566700012;;"prospect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110289";"tous";"2016-11-28 09:31:29";"";"France";"Société";307035667;"NC";;"NC";;;;;;62810;"";"France";;;;;1,2;-1;-1;;"florence.hedin@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13445;"MFR DE HAUSSY";;"HAUSSY";;;;;78386532200029;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110097";"tous";"2016-11-28 09:31:08";"";"France";"Société";783865322;"NC";;"NC";;;;;;59294;"";"France";;;;;1,2;-1;-1;;"vincent.lecouvez@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13499;"MFR DE MARCONNE";321065057;"MARCONNE";;;;;42285299600012;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110233";"tous";"2016-11-28 09:31:23";"";"France";"Société";422852996;"NC";;"NC";;;;;;62140;"";"France";;;;;1,2;-1;-1;;"mfr.marconne@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13502;"MFR DE ROLLANCOURT";321048106;"ROLLANCOURT";;;;;30761630000017;;"prospect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110287";"tous";"2016-11-28 09:31:29";"";"France";"Société";307616300;"NC";;"NC";;;;;;62770;"";"France";;;;;1,2;-1;-1;;"bertrand.lengagne@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13405;"MFR DE SAMER";321335329;"SAMER";;;;;31350031600010;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110290";"tous";"2016-11-28 09:31:29";"";"France";"Société";313500316;"NC";;"NC";;;;;;62830;"";"France";;;;;1,2;-1;-1;;"bruno.noutour@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13773;"MFR DE SONGEONS";344823003;"SONGEONS";;;;;30291412200015;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110193";"tous";"2016-11-28 09:31:18";"";"France";"Société";302914122;"NC";;"NC";;;;;;60380;"";"France";;;;;1,2;-1;-1;;"cedric.demarcy@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13496;"MFR DE VILLERS BOCAGE";322937004;"VILLERS BOCAGE";;;;;30304156000028;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110561";"tous";"2016-11-28 09:31:59";"";"France";"Société";303041560;"NC";;"NC";;;;;;80260;"";"France";;;;;1,2;-1;-1;;"severine.buquet@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13317;"MFR DES HAUTS PAYS";321865276;"CAMPAGNE LES BOULONNAIS";;;;;78397621000014;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110284";"tous";"2016-11-28 09:31:28";"";"France";"Société";783976210;"NC";;"NC";;;;;;62650;"";"France";;;;;1,2;-1;-1;;"mfr.campagne@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13784;"MFR DU CATEAU-CAMBRESIS";327843013;"LE CATEAU-CAMBRESIS";;;;;78363847100020;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110105";"tous";"2016-11-28 09:31:09";"";"France";"Société";783638471;"NC";;"NC";;;;;;59360;"";"France";;;;;1,2;-1;-1;;"alexis.sudrie@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13778;"MFR DU VIMEU";626940209;"YZENGREMER";;;;;30304171900012;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110572";"tous";"2016-11-28 09:32:01";"";"France";"Société";303041719;"NC";;"NC";;;;;;80520;"";"France";;;;;1,2;-1;-1;;"vincent.vibert@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13781;"MFR ETANGS DE HAUTE SOMME";322765328;"ECLUSIER VAUX";;;;;42446604300025;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110566";"tous";"2016-11-28 09:32:00";"";"France";"Société";424466043;"NC";;"NC";;;;;;80340;"";"France";;;;;1,2;-1;-1;;"brigitte.mullie@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13495;"MFR FLIXECOURT";322516457;"FLIXECOURT";;;;;33522090100011;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110569";"tous";"2016-11-28 09:32:00";"";"France";"Société";335220901;"NC";;"NC";;;;;;80420;"";"France";;;;;1,2;-1;-1;;"philippe.caron@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13326;"MFR HUCQUELIERS";321905121;"HUCQUELIERS";;;;;78401839200018;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110283";"tous";"2016-11-28 09:31:28";"";"France";"Société";784018392;"NC";;"NC";;;;;;62650;"";"France";;;;;1,2;-1;-1;;"francoise.canu@mfr.asso.fr";;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
